project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key
P148836,Technical Design,S,4,TDO
P148839,Environment and Social,M,4,EAS
P148839,Fiduciary,S,4,FMP
P148839,Macroeconomic,S,4,MEC
P148839,Overall,S,4,ORR
P148839,Political and Governance,S,4,PAG
P148839,Stakeholders,M,4,SHR
P148839,Sector Strategies and Policies,M,4,SPI
P148839,Institutional Capacity,M,4,TCI
P148839,Technical Design,M,4,TDO
P148850,Environment and Social,S,4,EAS
P148850,Fiduciary,S,4,FMP
P148850,Macroeconomic,M,4,MEC
P148850,Overall,M,4,ORR
P148850,Political and Governance,S,4,PAG
P148850,Stakeholders,M,4,SHR
P148850,Sector Strategies and Policies,L,4,SPI
P148850,Institutional Capacity,S,4,TCI
P148850,Technical Design,M,4,TDO
P148853,Environment and Social,S,4,EAS
P148853,Fiduciary,M,4,FMP
P148853,Macroeconomic,M,4,MEC
P148853,Overall,S,4,ORR
P148853,Political and Governance,S,4,PAG
P148853,Stakeholders,S,4,SHR
P148853,Sector Strategies and Policies,M,4,SPI
P148853,Institutional Capacity,S,4,TCI
P148853,Technical Design,S,4,TDO
P148853,Environment and Social,S,4,EAS
P148853,Fiduciary,M,4,FMP
P148853,Macroeconomic,M,4,MEC
P148853,Overall,S,4,ORR
P148853,Political and Governance,S,4,PAG
P148853,Stakeholders,S,4,SHR
P148853,Sector Strategies and Policies,M,4,SPI
P148853,Institutional Capacity,S,4,TCI
P148853,Technical Design,S,4,TDO
P148868,Environment and Social,M,6,EAS
P148868,Fiduciary,M,6,FMP
P148868,Macroeconomic,M,6,MEC
P148868,Overall,M,6,ORR
P148868,Political and Governance,L,6,PAG
P148868,Stakeholders,S,6,SHR
P148868,Sector Strategies and Policies,M,6,SPI
P148868,Institutional Capacity,M,6,TCI
P148868,Technical Design,M,6,TDO
P148970,Environment and Social,M,4,EAS
P148970,Fiduciary,S,4,FMP
P148970,Macroeconomic,S,4,MEC
P148970,Overall,S,4,ORR
P148970,Political and Governance,S,4,PAG
P148970,Stakeholders,S,4,SHR
P148970,Sector Strategies and Policies,S,4,SPI
P148970,Institutional Capacity,S,4,TCI
P148970,Technical Design,M,4,TDO
P148970,Environment and Social,M,4,EAS
P148970,Fiduciary,S,4,FMP
P148970,Macroeconomic,S,4,MEC
P148970,Overall,S,4,ORR
P148970,Political and Governance,S,4,PAG
P148970,Stakeholders,S,4,SHR
P148970,Sector Strategies and Policies,S,4,SPI
P148970,Institutional Capacity,S,4,TCI
P148970,Technical Design,M,4,TDO
P149005,Environment and Social,L,4,EAS
P149005,Fiduciary,M,4,FMP
P149005,Macroeconomic,S,4,MEC
P149005,Overall,M,4,ORR
P149005,Political and Governance,S,4,PAG
P149005,Stakeholders,M,4,SHR
P149005,Sector Strategies and Policies,M,4,SPI
P149005,Institutional Capacity,S,4,TCI
P149005,Technical Design,M,4,TDO
P149049,Environment and Social,S,3,EAS
P149049,Fiduciary,M,3,FMP
P149049,Macroeconomic,M,3,MEC
P149049,Overall,H,3,ORR
P149049,Political and Governance,H,3,PAG
P149049,Stakeholders,H,3,SHR
P149049,Sector Strategies and Policies,M,3,SPI
P149049,Institutional Capacity,S,3,TCI
P149049,Technical Design,M,3,TDO
P149091,Environment and Social,M,4,EAS
P149091,Fiduciary,M,4,FMP
P149091,Macroeconomic,M,4,MEC
P149091,Overall,S,4,ORR
P149091,Political and Governance,M,4,PAG
P149091,Stakeholders,M,4,SHR
P149091,Sector Strategies and Policies,M,4,SPI
P149091,Institutional Capacity,S,4,TCI
P149091,Technical Design,S,4,TDO
P149091,Environment and Social,M,4,EAS
P149091,Fiduciary,M,4,FMP
P149091,Macroeconomic,M,4,MEC
P149091,Overall,S,4,ORR
P149091,Political and Governance,M,4,PAG
P149091,Stakeholders,M,4,SHR
P149091,Sector Strategies and Policies,M,4,SPI
P149091,Institutional Capacity,S,4,TCI
P149091,Technical Design,S,4,TDO
P149117,Environment and Social,S,3,EAS
P149117,Fiduciary,S,3,FMP
P149117,Macroeconomic,M,3,MEC
P149117,Overall,S,3,ORR
P149117,Political and Governance,S,3,PAG
P149117,Stakeholders,M,3,SHR
P149117,Sector Strategies and Policies,S,3,SPI
P149117,Institutional Capacity,S,3,TCI
P149117,Technical Design,M,3,TDO
P149130,Environment and Social,M,5,EAS
P149130,Fiduciary,M,5,FMP
P149130,Macroeconomic,M,5,MEC
P149130,Overall,S,5,ORR
P149130,Political and Governance,M,5,PAG
P149130,Stakeholders,M,5,SHR
P149130,Sector Strategies and Policies,M,5,SPI
P149130,Institutional Capacity,S,5,TCI
P149130,Technical Design,M,5,TDO
P149176,Environment and Social,M,4,EAS
P149176,Fiduciary,S,4,FMP
P149176,Macroeconomic,H,4,MEC
P149176,Overall,S,4,ORR
P149176,Political and Governance,H,4,PAG
P149176,Stakeholders,M,4,SHR
P149176,Sector Strategies and Policies,S,4,SPI
P149176,Institutional Capacity,H,4,TCI
P149176,Technical Design,S,4,TDO
P149182,Environment and Social,L,3,EAS
P149182,Fiduciary,S,3,FMP
P149182,Macroeconomic,L,3,MEC
P149182,Overall,S,3,ORR
P149182,Political and Governance,M,3,PAG
P149182,Stakeholders,S,3,SHR
P149182,Sector Strategies and Policies,M,3,SPI
P149182,Institutional Capacity,S,3,TCI
P149182,Technical Design,L,3,TDO
P149233,Environment and Social,M,5,EAS
P149233,Fiduciary,H,5,FMP
P149233,Macroeconomic,S,5,MEC
P149233,Overall,H,5,ORR
P149233,Political and Governance,H,5,PAG
P149233,Stakeholders,M,5,SHR
P149233,Sector Strategies and Policies,S,5,SPI
P149233,Institutional Capacity,H,5,TCI
P149233,Technical Design,S,5,TDO
P149242,Environment and Social,M,6,EAS
P149242,Fiduciary,M,6,FMP
P149242,Macroeconomic,S,6,MEC
P149242,Overall,M,6,ORR
P149242,Political and Governance,S,6,PAG
P149242,Stakeholders,M,6,SHR
P149242,Sector Strategies and Policies,S,6,SPI
P149242,Institutional Capacity,M,6,TCI
P149242,Technical Design,M,6,TDO
P149277,Environment and Social,L,3,EAS
P149277,Fiduciary,S,3,FMP
P149277,Macroeconomic,S,3,MEC
P149277,Overall,S,3,ORR
P149277,Political and Governance,S,3,PAG
P149277,Stakeholders,M,3,SHR
P149277,Sector Strategies and Policies,M,3,SPI
P149277,Institutional Capacity,S,3,TCI
P149277,Technical Design,M,3,TDO
P149282,Environment and Social,M,4,EAS
P149282,Fiduciary,M,4,FMP
P149282,Macroeconomic,L,4,MEC
P149282,Overall,S,4,ORR
P149282,Political and Governance,M,4,PAG
P149282,Stakeholders,M,4,SHR
P149282,Sector Strategies and Policies,M,4,SPI
P149282,Institutional Capacity,S,4,TCI
P149282,Technical Design,S,4,TDO
P149282,Environment and Social,M,4,EAS
P149282,Fiduciary,M,4,FMP
P149282,Macroeconomic,L,4,MEC
P149282,Overall,S,4,ORR
P149282,Political and Governance,M,4,PAG
P149282,Stakeholders,M,4,SHR
P149282,Sector Strategies and Policies,M,4,SPI
P149282,Institutional Capacity,S,4,TCI
P149282,Technical Design,S,4,TDO
P149286,Environment and Social,M,4,EAS
P149286,Fiduciary,M,4,FMP
P149286,Macroeconomic,M,4,MEC
P149286,Overall,M,4,ORR
P149286,Political and Governance,S,4,PAG
P149286,Stakeholders,S,4,SHR
P149286,Sector Strategies and Policies,M,4,SPI
P149286,Institutional Capacity,M,4,TCI
P149286,Technical Design,L,4,TDO
P149286,Environment and Social,M,4,EAS
P149286,Fiduciary,M,4,FMP
P149286,Macroeconomic,M,4,MEC
P149286,Overall,M,4,ORR
P149286,Political and Governance,S,4,PAG
P149286,Stakeholders,S,4,SHR
P149286,Sector Strategies and Policies,M,4,SPI
P149286,Institutional Capacity,M,4,TCI
P149286,Technical Design,L,4,TDO
P149322,Environment and Social,M,4,EAS
P149322,Fiduciary,S,4,FMP
P149322,Macroeconomic,H,4,MEC
P149322,Overall,H,4,ORR
P149322,Political and Governance,H,4,PAG
P149322,Stakeholders,S,4,SHR
P149322,Sector Strategies and Policies,S,4,SPI
P149322,Institutional Capacity,S,4,TCI
P149322,Technical Design,S,4,TDO
P149323,Environment and Social,M,4,EAS
P149323,Fiduciary,S,4,FMP
P149323,Macroeconomic,M,4,MEC
P149323,Overall,S,4,ORR
P149323,Political and Governance,H,4,PAG
P149323,Stakeholders,M,4,SHR
P149323,Sector Strategies and Policies,S,4,SPI
P149323,Institutional Capacity,S,4,TCI
P149323,Technical Design,S,4,TDO
P149377,Environment and Social,L,3,EAS
P149377,Fiduciary,M,3,FMP
P149377,Macroeconomic,H,3,MEC
P149377,Overall,M,3,ORR
P149377,Political and Governance,M,3,PAG
P149377,Stakeholders,L,3,SHR
P149377,Sector Strategies and Policies,L,3,SPI
P149377,Institutional Capacity,M,3,TCI
P149377,Technical Design,M,3,TDO
P149410,Environment and Social,L,6,EAS
P149410,Fiduciary,S,6,FMP
P149410,Macroeconomic,S,6,MEC
P149410,Overall,S,6,ORR
P149410,Political and Governance,S,6,PAG
P149410,Stakeholders,M,6,SHR
P149410,Sector Strategies and Policies,M,6,SPI
P149410,Institutional Capacity,M,6,TCI
P149410,Technical Design,L,6,TDO
P149410,Environment and Social,L,6,EAS
P149410,Fiduciary,S,6,FMP
P149410,Macroeconomic,S,6,MEC
P149410,Overall,S,6,ORR
P149410,Political and Governance,S,6,PAG
P149410,Stakeholders,M,6,SHR
P149410,Sector Strategies and Policies,M,6,SPI
P149410,Institutional Capacity,M,6,TCI
P149410,Technical Design,L,6,TDO
P149493,Environment and Social,M,5,EAS
P149493,Fiduciary,S,5,FMP
P149493,Macroeconomic,M,5,MEC
P149493,Overall,S,5,ORR
P149493,Political and Governance,S,5,PAG
P149493,Stakeholders,M,5,SHR
P149493,Sector Strategies and Policies,M,5,SPI
P149493,Institutional Capacity,S,5,TCI
P149493,Technical Design,S,5,TDO
P149493,Environment and Social,M,5,EAS
P149493,Fiduciary,S,5,FMP
P149493,Macroeconomic,M,5,MEC
P149493,Overall,S,5,ORR
P149493,Political and Governance,S,5,PAG
P149493,Stakeholders,M,5,SHR
P149493,Sector Strategies and Policies,M,5,SPI
P149493,Institutional Capacity,S,5,TCI
P149493,Technical Design,S,5,TDO
P149526,Technical Design,M,4,TDO
P149526,Macroeconomic,M,4,MEC
P149526,Overall,S,4,ORR
P149526,Institutional Capacity,M,4,TCI
P149526,Fiduciary,M,4,FMP
P149526,Political and Governance,H,4,PAG
P149526,Environment and Social,M,4,EAS
P149526,Stakeholders,L,4,SHR
P149526,Sector Strategies and Policies,M,4,SPI
P149526,Environment and Social,M,4,EAS
P149526,Fiduciary,M,4,FMP
P149526,Macroeconomic,M,4,MEC
P149526,Overall,S,4,ORR
P149526,Political and Governance,H,4,PAG
P149526,Stakeholders,L,4,SHR
P149526,Sector Strategies and Policies,M,4,SPI
P149526,Institutional Capacity,M,4,TCI
P149526,Technical Design,M,4,TDO
P149553,Political and Governance,S,4,PAG
P149553,Institutional Capacity,S,4,TCI
P149553,Fiduciary,S,4,FMP
P149553,Overall,S,4,ORR
P149553,Macroeconomic,M,4,MEC
P149553,Sector Strategies and Policies,S,4,SPI
P149553,Technical Design,M,4,TDO
P149553,Stakeholders,L,4,SHR
P149553,Environment and Social,M,4,EAS
P149553,Environment and Social,M,4,EAS
P149553,Fiduciary,S,4,FMP
P149553,Macroeconomic,M,4,MEC
P149553,Overall,S,4,ORR
P149553,Political and Governance,S,4,PAG
P149553,Stakeholders,L,4,SHR
P149553,Sector Strategies and Policies,S,4,SPI
P149553,Institutional Capacity,S,4,TCI
P149553,Technical Design,M,4,TDO
P149599,Environment and Social,M,4,EAS
P149599,Fiduciary,S,4,FMP
P149599,Macroeconomic,M,4,MEC
P149599,Overall,M,4,ORR
P149599,Political and Governance,M,4,PAG
P149599,Stakeholders,M,4,SHR
P149599,Sector Strategies and Policies,S,4,SPI
P149599,Institutional Capacity,S,4,TCI
P149599,Technical Design,M,4,TDO
P149599,Environment and Social,M,4,EAS
P149599,Fiduciary,S,4,FMP
P149599,Macroeconomic,M,4,MEC
P149599,Overall,M,4,ORR
P149599,Political and Governance,M,4,PAG
P149599,Stakeholders,M,4,SHR
P149599,Sector Strategies and Policies,S,4,SPI
P149599,Institutional Capacity,S,4,TCI
P149599,Technical Design,M,4,TDO
P149605,Environment and Social,M,5,EAS
P149605,Fiduciary,M,5,FMP
P149605,Macroeconomic,M,5,MEC
P149605,Overall,M,5,ORR
P149605,Political and Governance,M,5,PAG
P149605,Stakeholders,M,5,SHR
P149605,Sector Strategies and Policies,M,5,SPI
P149605,Institutional Capacity,M,5,TCI
P149605,Technical Design,M,5,TDO
P149670,Environment and Social,L,4,EAS
P149670,Fiduciary,L,4,FMP
P149670,Macroeconomic,L,4,MEC
P149670,Overall,M,4,ORR
P149670,Political and Governance,M,4,PAG
P149670,Stakeholders,S,4,SHR
P149670,Sector Strategies and Policies,L,4,SPI
P149670,Institutional Capacity,M,4,TCI
P149670,Technical Design,M,4,TDO
P149683,Environment and Social,M,3,EAS
P149683,Fiduciary,S,3,FMP
P149683,Macroeconomic,M,3,MEC
P149683,Overall,H,3,ORR
P149683,Political and Governance,S,3,PAG
P149683,Stakeholders,M,3,SHR
P149683,Sector Strategies and Policies,M,3,SPI
P149683,Institutional Capacity,H,3,TCI
P149683,Technical Design,H,3,TDO
P149697,Environment and Social,M,5,EAS
P149697,Fiduciary,M,5,FMP
P149697,Macroeconomic,M,5,MEC
P149697,Overall,M,5,ORR
P149697,Political and Governance,M,5,PAG
P149697,Stakeholders,L,5,SHR
P149697,Sector Strategies and Policies,M,5,SPI
P149697,Institutional Capacity,M,5,TCI
P149697,Technical Design,M,5,TDO
P149714,Environment and Social,M,5,EAS
P149714,Fiduciary,S,5,FMP
P149714,Macroeconomic,M,5,MEC
P149714,Overall,S,5,ORR
P149714,Political and Governance,H,5,PAG
P149714,Stakeholders,H,5,SHR
P149714,Sector Strategies and Policies,S,5,SPI
P149714,Institutional Capacity,S,5,TCI
P149714,Technical Design,S,5,TDO
P149724,Environment and Social,M,8,EAS
P149724,Fiduciary,L,8,FMP
P149724,Macroeconomic,S,8,MEC
P149724,Overall,S,8,ORR
P149724,Political and Governance,S,8,PAG
P149724,Stakeholders,S,8,SHR
P149724,Sector Strategies and Policies,S,8,SPI
P149724,Institutional Capacity,M,8,TCI
P149724,Technical Design,S,8,TDO
P149724,Environment and Social,M,8,EAS
P149724,Fiduciary,L,8,FMP
P149724,Macroeconomic,S,8,MEC
P149724,Overall,S,8,ORR
P149724,Political and Governance,S,8,PAG
P149724,Stakeholders,S,8,SHR
P149724,Sector Strategies and Policies,S,8,SPI
P149724,Institutional Capacity,M,8,TCI
P149724,Technical Design,S,8,TDO
P149858,Environment and Social,L,5,EAS
P149858,Fiduciary,S,5,FMP
P149858,Macroeconomic,M,5,MEC
P149858,Overall,M,5,ORR
P149858,Political and Governance,M,5,PAG
P149858,Stakeholders,L,5,SHR
P149858,Sector Strategies and Policies,M,5,SPI
P149858,Institutional Capacity,M,5,TCI
P149858,Technical Design,L,5,TDO
P149858,Environment and Social,L,5,EAS
P149858,Fiduciary,S,5,FMP
P149858,Macroeconomic,M,5,MEC
P149858,Overall,M,5,ORR
P149858,Political and Governance,M,5,PAG
P149858,Stakeholders,L,5,SHR
P149858,Sector Strategies and Policies,M,5,SPI
P149858,Institutional Capacity,M,5,TCI
P149858,Technical Design,L,5,TDO
P149872,Environment and Social,L,3,EAS
P149872,Fiduciary,S,3,FMP
P149872,Macroeconomic,L,3,MEC
P149872,Overall,S,3,ORR
P149872,Political and Governance,M,3,PAG
P149872,Stakeholders,L,3,SHR
P149872,Sector Strategies and Policies,L,3,SPI
P149872,Institutional Capacity,M,3,TCI
P149872,Technical Design,S,3,TDO
P149884,Environment and Social,L,7,EAS
P149884,Fiduciary,S,7,FMP
P149884,Macroeconomic,H,7,MEC
P149884,Overall,H,7,ORR
P149884,Political and Governance,H,7,PAG
P149884,Stakeholders,M,7,SHR
P149884,Sector Strategies and Policies,S,7,SPI
P149884,Institutional Capacity,S,7,TCI
P149884,Technical Design,S,7,TDO
P149895,Environment and Social,L,6,EAS
P149895,Fiduciary,L,6,FMP
P149895,Macroeconomic,L,6,MEC
P149895,Overall,M,6,ORR
P149895,Political and Governance,L,6,PAG
P149895,Stakeholders,L,6,SHR
P149895,Sector Strategies and Policies,L,6,SPI
P149895,Institutional Capacity,M,6,TCI
P149895,Technical Design,M,6,TDO
P149913,Environment and Social,L,4,EAS
P149913,Fiduciary,M,4,FMP
P149913,Macroeconomic,M,4,MEC
P149913,Overall,S,4,ORR
P149913,Political and Governance,S,4,PAG
P149913,Stakeholders,M,4,SHR
P149913,Sector Strategies and Policies,M,4,SPI
P149913,Institutional Capacity,S,4,TCI
P149913,Technical Design,S,4,TDO
P149952,Environment and Social,M,3,EAS
P149952,Fiduciary,M,3,FMP
P149952,Macroeconomic,M,3,MEC
P149952,Overall,S,3,ORR
P149952,Political and Governance,M,3,PAG
P149952,Stakeholders,L,3,SHR
P149952,Sector Strategies and Policies,M,3,SPI
P149952,Institutional Capacity,M,3,TCI
P149952,Technical Design,H,3,TDO
P149953,Environment and Social,L,3,EAS
P149953,Fiduciary,S,3,FMP
P149953,Macroeconomic,M,3,MEC
P149953,Overall,M,3,ORR
P149953,Political and Governance,L,3,PAG
P149953,Stakeholders,L,3,SHR
P149953,Sector Strategies and Policies,L,3,SPI
P149953,Institutional Capacity,M,3,TCI
P149953,Technical Design,S,3,TDO
P149955,Environment and Social,M,3,EAS
P149955,Fiduciary,L,3,FMP
P149955,Macroeconomic,M,3,MEC
P149955,Overall,M,3,ORR
P149955,Political and Governance,S,3,PAG
P149955,Stakeholders,L,3,SHR
P149955,Sector Strategies and Policies,M,3,SPI
P149955,Institutional Capacity,M,3,TCI
P149955,Technical Design,M,3,TDO
P149960,Environment and Social,H,6,EAS
P149960,Fiduciary,S,6,FMP
P149960,Macroeconomic,S,6,MEC
P149960,Overall,H,6,ORR
P149960,Political and Governance,H,6,PAG
P149960,Stakeholders,S,6,SHR
P149960,Sector Strategies and Policies,L,6,SPI
P149960,Institutional Capacity,H,6,TCI
P149960,Technical Design,H,6,TDO
P149965,Environment and Social,M,4,EAS
P149965,Fiduciary,M,4,FMP
P149965,Macroeconomic,M,4,MEC
P149965,Overall,M,4,ORR
P149965,Political and Governance,S,4,PAG
P149965,Stakeholders,M,4,SHR
P149965,Sector Strategies and Policies,M,4,SPI
P149965,Institutional Capacity,M,4,TCI
P149965,Technical Design,M,4,TDO
P149969,Environment and Social,M,3,EAS
P149969,Fiduciary,S,3,FMP
P149969,Macroeconomic,L,3,MEC
P149969,Overall,S,3,ORR
P149969,Political and Governance,S,3,PAG
P149969,Stakeholders,M,3,SHR
P149969,Sector Strategies and Policies,M,3,SPI
P149969,Institutional Capacity,S,3,TCI
P149969,Technical Design,M,3,TDO
P149969,Environment and Social,M,3,EAS
P149969,Fiduciary,S,3,FMP
P149969,Macroeconomic,L,3,MEC
P149969,Overall,S,3,ORR
P149969,Political and Governance,S,3,PAG
P149969,Stakeholders,M,3,SHR
P149969,Sector Strategies and Policies,M,3,SPI
P149969,Institutional Capacity,S,3,TCI
P149969,Technical Design,M,3,TDO
P149971,Environment and Social,M,3,EAS
P149971,Fiduciary,H,3,FMP
P149971,Macroeconomic,H,3,MEC
P149971,Overall,H,3,ORR
P149971,Political and Governance,S,3,PAG
P149971,Stakeholders,M,3,SHR
P149971,Sector Strategies and Policies,S,3,SPI
P149971,Institutional Capacity,H,3,TCI
P149971,Technical Design,M,3,TDO
P150028,Environment and Social,S,5,EAS
P150028,Fiduciary,M,5,FMP
P150028,Macroeconomic,M,5,MEC
P150028,Overall,M,5,ORR
P150028,Political and Governance,S,5,PAG
P150028,Stakeholders,M,5,SHR
P150028,Sector Strategies and Policies,M,5,SPI
P150028,Institutional Capacity,S,5,TCI
P150028,Technical Design,M,5,TDO
P150028,Environment and Social,S,5,EAS
P150028,Fiduciary,M,5,FMP
P150028,Macroeconomic,M,5,MEC
P150028,Overall,M,5,ORR
P150028,Political and Governance,S,5,PAG
P150028,Stakeholders,M,5,SHR
P150028,Sector Strategies and Policies,M,5,SPI
P150028,Institutional Capacity,S,5,TCI
P150028,Technical Design,M,5,TDO
P150058,Environment and Social,L,4,EAS
P150058,Fiduciary,S,4,FMP
P150058,Macroeconomic,M,4,MEC
P150058,Overall,S,4,ORR
P150058,Political and Governance,S,4,PAG
P150058,Stakeholders,S,4,SHR
P150058,Sector Strategies and Policies,L,4,SPI
P150058,Institutional Capacity,S,4,TCI
P150058,Technical Design,H,4,TDO
P150066,Environment and Social,H,4,EAS
P150066,Fiduciary,S,4,FMP
P150066,Macroeconomic,S,4,MEC
P150066,Overall,S,4,ORR
P150066,Political and Governance,H,4,PAG
P150066,Stakeholders,M,4,SHR
P150066,Sector Strategies and Policies,S,4,SPI
P150066,Institutional Capacity,S,4,TCI
P150066,Technical Design,M,4,TDO
P150080,Environment and Social,L,5,EAS
P150080,Fiduciary,S,5,FMP
P150080,Macroeconomic,H,5,MEC
P150080,Overall,S,5,ORR
P150080,Political and Governance,M,5,PAG
P150080,Stakeholders,S,5,SHR
P150080,Sector Strategies and Policies,S,5,SPI
P150080,Institutional Capacity,S,5,TCI
P150080,Technical Design,H,5,TDO
P150080,Environment and Social,L,5,EAS
P150080,Fiduciary,S,5,FMP
P150080,Macroeconomic,H,5,MEC
P150080,Overall,S,5,ORR
P150080,Political and Governance,M,5,PAG
P150080,Stakeholders,S,5,SHR
P150080,Sector Strategies and Policies,S,5,SPI
P150080,Institutional Capacity,S,5,TCI
P150080,Technical Design,H,5,TDO
P150113,Political and Governance,S,6,PAG
P150113,Stakeholders,H,6,SHR
P150113,Institutional Capacity,S,6,TCI
P150113,Macroeconomic,M,6,MEC
P150113,Environment and Social,S,6,EAS
P150113,Fiduciary,M,6,FMP
P150113,Sector Strategies and Policies,M,6,SPI
P150113,Technical Design,S,6,TDO
P150113,Overall,H,6,ORR
P150113,Environment and Social,S,6,EAS
P150113,Fiduciary,M,6,FMP
P150113,Macroeconomic,M,6,MEC
P150113,Overall,H,6,ORR
P150113,Political and Governance,S,6,PAG
P150113,Stakeholders,H,6,SHR
P150113,Sector Strategies and Policies,M,6,SPI
P150113,Institutional Capacity,S,6,TCI
P150113,Technical Design,S,6,TDO
P150148,Environment and Social,L,3,EAS
P150148,Fiduciary,H,3,FMP
P150148,Macroeconomic,M,3,MEC
P150148,Overall,S,3,ORR
P150148,Political and Governance,H,3,PAG
P150148,Stakeholders,S,3,SHR
P150148,Sector Strategies and Policies,M,3,SPI
P150148,Institutional Capacity,S,3,TCI
P150148,Technical Design,M,3,TDO
P150158,Environment and Social,S,5,EAS
P150158,Fiduciary,M,5,FMP
P150158,Macroeconomic,L,5,MEC
P150158,Overall,S,5,ORR
P150158,Political and Governance,L,5,PAG
P150158,Stakeholders,L,5,SHR
P150158,Sector Strategies and Policies,M,5,SPI
P150158,Institutional Capacity,M,5,TCI
P150158,Technical Design,L,5,TDO
P150158,Environment and Social,S,5,EAS
P150158,Fiduciary,M,5,FMP
P150158,Macroeconomic,L,5,MEC
P150158,Overall,S,5,ORR
P150158,Political and Governance,L,5,PAG
P150158,Stakeholders,L,5,SHR
P150158,Sector Strategies and Policies,M,5,SPI
P150158,Institutional Capacity,M,5,TCI
P150158,Technical Design,L,5,TDO
P150183,Environment and Social,L,5,EAS
P150183,Fiduciary,S,5,FMP
P150183,Macroeconomic,M,5,MEC
P150183,Overall,S,5,ORR
P150183,Political and Governance,S,5,PAG
P150183,Stakeholders,M,5,SHR
P150183,Sector Strategies and Policies,M,5,SPI
P150183,Institutional Capacity,S,5,TCI
P150183,Technical Design,S,5,TDO
P150327,Environment and Social,S,3,EAS
P150327,Fiduciary,S,3,FMP
P150327,Macroeconomic,S,3,MEC
P150327,Overall,S,3,ORR
P150327,Political and Governance,M,3,PAG
P150327,Stakeholders,M,3,SHR
P150327,Sector Strategies and Policies,L,3,SPI
P150327,Institutional Capacity,S,3,TCI
P150327,Technical Design,M,3,TDO
P150327,Environment and Social,S,3,EAS
P150327,Fiduciary,S,3,FMP
P150327,Macroeconomic,S,3,MEC
P150327,Overall,S,3,ORR
P150327,Political and Governance,M,3,PAG
P150327,Stakeholders,M,3,SHR
P150327,Sector Strategies and Policies,L,3,SPI
P150327,Institutional Capacity,S,3,TCI
P150327,Technical Design,M,3,TDO
P150351,Environment and Social,L,4,EAS
P150351,Fiduciary,M,4,FMP
P150351,Macroeconomic,L,4,MEC
P150351,Overall,M,4,ORR
P150351,Political and Governance,L,4,PAG
P150351,Stakeholders,L,4,SHR
P150351,Sector Strategies and Policies,M,4,SPI
P150351,Institutional Capacity,L,4,TCI
P150351,Technical Design,L,4,TDO
P150357,Environment and Social,M,4,EAS
P150357,Fiduciary,S,4,FMP
P150357,Macroeconomic,S,4,MEC
P150357,Overall,S,4,ORR
P150357,Political and Governance,S,4,PAG
P150357,Stakeholders,M,4,SHR
P150357,Sector Strategies and Policies,M,4,SPI
P150357,Institutional Capacity,S,4,TCI
P150357,Technical Design,M,4,TDO
P150374,Sector Strategies and Policies,L,2,SPI
P150374,Stakeholders,H,2,SHR
P150374,Overall,H,2,ORR
P150374,Technical Design,M,2,TDO
P150374,Political and Governance,H,2,PAG
P150374,Environment and Social,L,2,EAS
P150374,Institutional Capacity,H,2,TCI
P150374,Macroeconomic,L,2,MEC
P150374,Fiduciary,M,2,FMP
P150374,Environment and Social,L,2,EAS
P150374,Fiduciary,M,2,FMP
P150374,Macroeconomic,L,2,MEC
P150374,Overall,H,2,ORR
P150374,Political and Governance,H,2,PAG
P150374,Stakeholders,H,2,SHR
P150374,Sector Strategies and Policies,L,2,SPI
P150374,Institutional Capacity,H,2,TCI
P150374,Technical Design,M,2,TDO
P150381,Environment and Social,L,4,EAS
P150381,Fiduciary,S,4,FMP
P150381,Macroeconomic,H,4,MEC
P150381,Overall,S,4,ORR
P150381,Political and Governance,M,4,PAG
P150381,Stakeholders,H,4,SHR
P150381,Sector Strategies and Policies,M,4,SPI
P150381,Institutional Capacity,M,4,TCI
P150381,Technical Design,M,4,TDO
P150394,Environment and Social,M,4,EAS
P150394,Fiduciary,S,4,FMP
P150394,Macroeconomic,L,4,MEC
P150394,Overall,S,4,ORR
P150394,Political and Governance,S,4,PAG
P150394,Stakeholders,S,4,SHR
P150394,Sector Strategies and Policies,L,4,SPI
P150394,Institutional Capacity,S,4,TCI
P150394,Technical Design,M,4,TDO
P150395,Environment and Social,S,5,EAS
P150395,Fiduciary,M,5,FMP
P150395,Macroeconomic,L,5,MEC
P150395,Overall,S,5,ORR
P150395,Political and Governance,M,5,PAG
P150395,Stakeholders,M,5,SHR
P150395,Sector Strategies and Policies,S,5,SPI
P150395,Institutional Capacity,M,5,TCI
P150395,Technical Design,S,5,TDO
P150395,Environment and Social,S,5,EAS
P150395,Fiduciary,M,5,FMP
P150395,Macroeconomic,L,5,MEC
P150395,Overall,S,5,ORR
P150395,Political and Governance,M,5,PAG
P150395,Stakeholders,M,5,SHR
P150395,Sector Strategies and Policies,S,5,SPI
P150395,Institutional Capacity,M,5,TCI
P150395,Technical Design,S,5,TDO
P150402,Environment and Social,M,5,EAS
P150402,Fiduciary,L,5,FMP
P150402,Macroeconomic,M,5,MEC
P150402,Overall,M,5,ORR
P150402,Political and Governance,S,5,PAG
P150402,Stakeholders,M,5,SHR
P150402,Sector Strategies and Policies,M,5,SPI
P150402,Institutional Capacity,M,5,TCI
P150402,Technical Design,S,5,TDO
P150402,Environment and Social,M,5,EAS
P150402,Fiduciary,L,5,FMP
P150402,Macroeconomic,M,5,MEC
P150402,Overall,M,5,ORR
P150402,Political and Governance,S,5,PAG
P150402,Stakeholders,M,5,SHR
