project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key,prod_line,proj_emrg_recvry_flg,approval_fy,fcs_indicator,tl,tl_since,project_track,scale_up,len_instr_type,practice,country,region,net_commit_amt,grant,risk_numeric
P146883,Macroeconomic,M,6,MEC,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,2
P146883,Overall,S,6,ORR,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,3
P146883,Political and Governance,H,6,PAG,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,4
P146883,Stakeholders,S,6,SHR,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,3
P146883,Sector Strategies and Policies,S,6,SPI,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,3
P146883,Institutional Capacity,M,6,TCI,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,2
P146883,Technical Design,M,6,TDO,PE,0,2015,0,328162,2015-07-27,2,0,INVESTMENT,SPL,Ethiopia,AFR,600,0,2
P146933,Environment and Social,M,3,EAS,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,2
P146933,Fiduciary,S,3,FMP,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,3
P146933,Macroeconomic,S,3,MEC,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,3
P146933,Overall,S,3,ORR,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,3
P146933,Political and Governance,S,3,PAG,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,3
P146933,Stakeholders,M,3,SHR,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,2
P146933,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,2
P146933,Institutional Capacity,S,3,TCI,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,3
P146933,Technical Design,M,3,TDO,PE,0,2016,0,372159,2016-09-14,2,0,INVESTMENT,URS,"Congo, Republic of",AFR,80,0,2
P146965,Environment and Social,M,3,EAS,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,2
P146965,Fiduciary,S,3,FMP,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,3
P146965,Macroeconomic,S,3,MEC,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,3
P146965,Overall,S,3,ORR,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,3
P146965,Political and Governance,M,3,PAG,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,2
P146965,Stakeholders,L,3,SHR,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,1
P146965,Sector Strategies and Policies,L,3,SPI,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,1
P146965,Institutional Capacity,S,3,TCI,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,3
P146965,Technical Design,S,3,TDO,PE,0,2016,0,481769,2016-05-10,2,0,INVESTMENT,URS,Jamaica,LCR,30,0,3
P146970,Environment and Social,S,5,EAS,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146970,Fiduciary,M,5,FMP,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Macroeconomic,M,5,MEC,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Overall,M,5,ORR,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Political and Governance,S,5,PAG,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146970,Stakeholders,M,5,SHR,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Sector Strategies and Policies,M,5,SPI,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Institutional Capacity,M,5,TCI,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Technical Design,S,5,TDO,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146970,Environment and Social,S,5,EAS,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146970,Fiduciary,M,5,FMP,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Macroeconomic,M,5,MEC,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Overall,M,5,ORR,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Political and Governance,S,5,PAG,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146970,Stakeholders,M,5,SHR,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Sector Strategies and Policies,M,5,SPI,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Institutional Capacity,M,5,TCI,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,2
P146970,Technical Design,S,5,TDO,PE,0,2015,0,211093,2015-07-08,2,0,INVESTMENT,URS,Kyrgyz Republic,ECA,12,0,3
P146994,Environment and Social,L,6,EAS,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,1
P146994,Fiduciary,S,6,FMP,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146994,Macroeconomic,S,6,MEC,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146994,Overall,S,6,ORR,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146994,Political and Governance,M,6,PAG,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,2
P146994,Stakeholders,S,6,SHR,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146994,Sector Strategies and Policies,S,6,SPI,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146994,Institutional Capacity,H,6,TCI,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,4
P146994,Technical Design,S,6,TDO,PE,0,2015,0,374459,2014-06-10,2,0,INVESTMENT,TAC,Armenia,ECA,50,0,3
P146997,Environment and Social,L,3,EAS,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,1
P146997,Fiduciary,M,3,FMP,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,2
P146997,Macroeconomic,S,3,MEC,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,3
P146997,Overall,S,3,ORR,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,3
P146997,Political and Governance,M,3,PAG,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,2
P146997,Stakeholders,M,3,SHR,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,2
P146997,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,2
P146997,Institutional Capacity,S,3,TCI,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,3
P146997,Technical Design,M,3,TDO,PE,0,2016,0,242183,2015-01-27,2,0,INVESTMENT,GOV,Belarus,ECA,10,0,2
P147006,Environment and Social,M,8,EAS,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,2
P147006,Fiduciary,M,8,FMP,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,2
P147006,Macroeconomic,L,8,MEC,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,1
P147006,Overall,S,8,ORR,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,3
P147006,Political and Governance,S,8,PAG,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,3
P147006,Stakeholders,S,8,SHR,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,3
P147006,Sector Strategies and Policies,H,8,SPI,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,4
P147006,Institutional Capacity,S,8,TCI,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,3
P147006,Technical Design,M,8,TDO,PE,0,2014,0,237192,2016-11-20,2,0,INVESTMENT,WAT,Nicaragua,LCR,30,0,2
P147010,Environment and Social,M,5,EAS,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Fiduciary,S,5,FMP,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Macroeconomic,S,5,MEC,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Overall,S,5,ORR,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Political and Governance,S,5,PAG,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Stakeholders,M,5,SHR,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Sector Strategies and Policies,M,5,SPI,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Institutional Capacity,M,5,TCI,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Technical Design,M,5,TDO,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Environment and Social,M,5,EAS,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Fiduciary,S,5,FMP,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Macroeconomic,S,5,MEC,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Overall,S,5,ORR,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Political and Governance,S,5,PAG,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,3
P147010,Stakeholders,M,5,SHR,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Sector Strategies and Policies,M,5,SPI,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Institutional Capacity,M,5,TCI,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147010,Technical Design,M,5,TDO,PE,0,2015,0,263247,2014-12-04,2,0,INVESTMENT,EDU,Nepal,SAR,65,0,2
P147050,Environment and Social,L,5,EAS,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,1
P147050,Fiduciary,M,5,FMP,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,2
P147050,Macroeconomic,M,5,MEC,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,2
P147050,Overall,S,5,ORR,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,3
P147050,Political and Governance,M,5,PAG,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,2
P147050,Stakeholders,S,5,SHR,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,3
P147050,Sector Strategies and Policies,M,5,SPI,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,2
P147050,Institutional Capacity,S,5,TCI,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,3
P147050,Technical Design,S,5,TDO,PE,0,2015,0,310843,2016-05-19,2,0,INVESTMENT,URS,Serbia,ECA,44,0,3
P147157,Environment and Social,L,6,EAS,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,1
P147157,Fiduciary,M,6,FMP,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Macroeconomic,M,6,MEC,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Overall,M,6,ORR,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Political and Governance,M,6,PAG,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Stakeholders,M,6,SHR,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Sector Strategies and Policies,L,6,SPI,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,1
P147157,Institutional Capacity,M,6,TCI,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,2
P147157,Technical Design,L,6,TDO,PE,0,2014,0,232642,2014-06-04,2,0,INVESTMENT,AGR,Brazil,LCR,150,0,1
P147183,Environment and Social,L,6,EAS,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147183,Fiduciary,L,6,FMP,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147183,Macroeconomic,M,6,MEC,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,2
P147183,Overall,L,6,ORR,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147183,Political and Governance,M,6,PAG,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,2
P147183,Stakeholders,L,6,SHR,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147183,Sector Strategies and Policies,M,6,SPI,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,2
P147183,Institutional Capacity,L,6,TCI,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147183,Technical Design,L,6,TDO,PE,0,2015,0,369332,2016-11-21,2,0,INVESTMENT,FAM,Turkey,ECA,250,0,1
P147185,Environment and Social,M,6,EAS,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Fiduciary,M,6,FMP,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Macroeconomic,M,6,MEC,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Overall,M,6,ORR,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Political and Governance,M,6,PAG,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Stakeholders,M,6,SHR,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Sector Strategies and Policies,L,6,SPI,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,1
P147185,Institutional Capacity,M,6,TCI,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147185,Technical Design,M,6,TDO,PE,0,2015,0,307456,2014-10-02,1,0,INVESTMENT,EDU,Mexico,LCR,350,0,2
P147212,Environment and Social,L,7,EAS,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,1
P147212,Fiduciary,M,7,FMP,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,2
P147212,Macroeconomic,M,7,MEC,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,2
P147212,Overall,S,7,ORR,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,3
P147212,Political and Governance,M,7,PAG,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,2
P147212,Stakeholders,S,7,SHR,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,3
P147212,Sector Strategies and Policies,S,7,SPI,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,3
P147212,Institutional Capacity,S,7,TCI,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,3
P147212,Technical Design,H,7,TDO,PE,0,2015,0,249872,2014-09-29,2,0,INVESTMENT,SPL,Mexico,LCR,350,0,4
P147213,Environment and Social,M,5,EAS,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,2
P147213,Fiduciary,M,5,FMP,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,2
P147213,Macroeconomic,S,5,MEC,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,3
P147213,Overall,S,5,ORR,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,3
P147213,Political and Governance,M,5,PAG,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,2
P147213,Stakeholders,M,5,SHR,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,2
P147213,Sector Strategies and Policies,S,5,SPI,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,3
P147213,Institutional Capacity,S,5,TCI,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,3
P147213,Technical Design,S,5,TDO,PE,0,2015,0,198430,2015-08-27,2,0,INVESTMENT,SPL,Dominican Republic,LCR,75,0,3
P147250,Environment and Social,L,6,EAS,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,1
P147250,Fiduciary,M,6,FMP,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147250,Macroeconomic,M,6,MEC,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147250,Overall,M,6,ORR,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147250,Political and Governance,M,6,PAG,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147250,Stakeholders,M,6,SHR,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147250,Sector Strategies and Policies,L,6,SPI,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,1
P147250,Institutional Capacity,S,6,TCI,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,3
P147250,Technical Design,M,6,TDO,PE,0,2014,0,189074,2014-04-27,2,0,INVESTMENT,URS,Guyana,LCR,11.9,0,2
P147272,Environment and Social,L,3,EAS,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,1
P147272,Fiduciary,M,3,FMP,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147272,Macroeconomic,M,3,MEC,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147272,Overall,M,3,ORR,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147272,Political and Governance,L,3,PAG,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,1
P147272,Stakeholders,L,3,SHR,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,1
P147272,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147272,Institutional Capacity,M,3,TCI,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147272,Technical Design,M,3,TDO,PE,0,2016,0,326260,2014-10-28,1,0,INVESTMENT,TAI,Brazil,LCR,200,0,2
P147277,Environment and Social,M,3,EAS,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Fiduciary,M,3,FMP,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Macroeconomic,L,3,MEC,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,1
P147277,Overall,M,3,ORR,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Political and Governance,M,3,PAG,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Stakeholders,M,3,SHR,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Institutional Capacity,S,3,TCI,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,3
P147277,Technical Design,L,3,TDO,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,1
P147277,Environment and Social,M,3,EAS,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Fiduciary,M,3,FMP,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Macroeconomic,L,3,MEC,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,1
P147277,Overall,M,3,ORR,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Political and Governance,M,3,PAG,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Stakeholders,M,3,SHR,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,2
P147277,Institutional Capacity,S,3,TCI,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,3
P147277,Technical Design,L,3,TDO,PE,0,2016,0,96777,2016-01-12,2,0,INVESTMENT,EAE,Dominican Republic,LCR,120,0,1
P147280,Environment and Social,S,3,EAS,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147280,Fiduciary,S,3,FMP,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147280,Macroeconomic,H,3,MEC,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,4
P147280,Overall,S,3,ORR,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147280,Political and Governance,S,3,PAG,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147280,Stakeholders,M,3,SHR,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,2
P147280,Sector Strategies and Policies,M,3,SPI,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,2
P147280,Institutional Capacity,S,3,TCI,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147280,Technical Design,S,3,TDO,PE,0,2016,0,100166,2015-07-08,2,0,INVESTMENT,TAI,Ecuador,LCR,52.5,0,3
P147343,Environment and Social,L,6,EAS,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,1
P147343,Fiduciary,M,6,FMP,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,2
P147343,Macroeconomic,M,6,MEC,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,2
P147343,Overall,S,6,ORR,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,3
P147343,Political and Governance,M,6,PAG,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,2
P147343,Stakeholders,S,6,SHR,RE,0,2014,0,295827,2016-10-14,2,0,INVESTMENT,GOV,Zambia,AFR,0,30,3
